isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true true NORTH EAST 149 290
true true EAST NORTH 149 290
true true NORTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST EAST 149 290
true true EAST WEST 149 290
true true WEST NORTH 149 290
true true NORTH EAST 149 290
true true EAST EAST 149 290
true true EAST WEST 148 300
true true WEST NORTH 148 300
true true NORTH SOUTH 147 310
true true SOUTH NORTH 147 310
true true NORTH WEST 147 310
true true WEST SOUTH 147 310
true true SOUTH SOUTH 147 310
true true SOUTH NORTH 147 310
true true NORTH WEST 147 310
true true WEST EAST 147 310
true true EAST EAST 147 310
true true EAST EAST 147 310
true true EAST NORTH 147 310
true true NORTH EAST 146 320
true true EAST SOUTH 145 330
true true SOUTH EAST 145 330
true true EAST EAST 144 340
true true EAST NORTH 143 350
true true NORTH EAST 142 360
true true EAST WEST 142 360
true true WEST EAST 142 360
true true EAST EAST 142 360
true true EAST SOUTH 142 360
true true SOUTH SOUTH 142 360
true true SOUTH EAST 142 360
true true EAST SOUTH 142 360
true true SOUTH SOUTH 142 360
true true SOUTH SOUTH 142 360
true true SOUTH NORTH 142 360
true true NORTH WEST 142 360
true true WEST EAST 142 360
true true EAST EAST 142 360
true true EAST NORTH 142 360
true true NORTH WEST 141 370
true true WEST WEST 140 380
true true WEST NORTH 139 390
true true NORTH SOUTH 139 390
true true SOUTH SOUTH 139 390
true true SOUTH NORTH 139 390
true true NORTH SOUTH 139 390
true true SOUTH WEST 139 390
true true WEST NORTH 138 400
true true NORTH EAST 137 410
true true EAST NORTH 137 410
true true NORTH NORTH 136 420
true true NORTH WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH NORTH 136 420
true true NORTH SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST WEST 136 420
true true WEST EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH NORTH 136 420
true true NORTH WEST 136 420
true true WEST WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH NORTH 136 420
true true NORTH EAST 136 420
true true EAST WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST WEST 136 420
true true WEST NORTH 136 420
true true NORTH EAST 136 420
true true EAST WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST NORTH 136 420
true true NORTH WEST 136 420
true true WEST EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH NORTH 136 420
true true NORTH SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH NORTH 136 420
true true NORTH WEST 136 420
true true WEST NORTH 136 420
true true NORTH EAST 135 430
true true EAST EAST 135 430
true true EAST NORTH 135 430
true true NORTH NORTH 135 430
true true NORTH SOUTH 135 430
true true SOUTH WEST 135 430
true true WEST EAST 135 430
true true EAST SOUTH 135 430
true true SOUTH SOUTH 135 430
true true SOUTH NORTH 135 430
true true NORTH NORTH 135 430
true true NORTH SOUTH 135 430
true true SOUTH NORTH 135 430
true true NORTH SOUTH 135 430
true true SOUTH NORTH 135 430
true true NORTH NORTH 135 430
true true NORTH SOUTH 135 430
true true SOUTH SOUTH 135 430
true true SOUTH WEST 135 430
true true WEST WEST 135 430
true true WEST EAST 135 430
true true EAST SOUTH 135 430
true true SOUTH EAST 135 430
true true EAST NORTH 135 430
true true NORTH EAST 135 430
true true EAST EAST 135 430
true true EAST NORTH 135 430
true true NORTH WEST 135 430
true true WEST NORTH 134 440
true true NORTH SOUTH 134 440
true true SOUTH NORTH 134 440
true true NORTH WEST 134 440
true true WEST WEST 133 450
true true WEST WEST 132 460
true true WEST NORTH 131 470
true true NORTH NORTH 131 470
true true NORTH WEST 131 470
true true WEST NORTH 130 480
true true NORTH SOUTH 129 490
true true SOUTH SOUTH 129 490
true true SOUTH WEST 128 500
true true WEST WEST 128 500
true true WEST WEST 128 500
true true WEST SOUTH 128 500
true true SOUTH WEST 127 510
true true WEST WEST 127 510
true true WEST EAST 127 510
true true EAST SOUTH 126 520
true true SOUTH SOUTH 126 520
true true SOUTH NORTH 126 520
true true NORTH EAST 126 520
true true EAST NORTH 126 520
true true NORTH SOUTH 126 520
true true SOUTH EAST 126 520
true true EAST SOUTH 126 520
true true SOUTH EAST 126 520
true true EAST SOUTH 126 520
true true SOUTH NORTH 126 520
true true NORTH NORTH 126 520
true true NORTH SOUTH 126 520
true true SOUTH SOUTH 126 520
true true SOUTH EAST 126 520
true true EAST WEST 126 520
true true WEST WEST 126 520
true true WEST SOUTH 126 520
true true SOUTH SOUTH 126 520
true true SOUTH NORTH 126 520
true true NORTH NORTH 126 520
true true NORTH SOUTH 126 520
true true SOUTH WEST 126 520
true true WEST EAST 126 520
true true EAST NORTH 126 520
true true NORTH SOUTH 126 520
true true SOUTH NORTH 126 520
true true NORTH WEST 126 520
true true WEST SOUTH 126 520
true true SOUTH WEST 126 520
true true WEST SOUTH 126 520
true true SOUTH WEST 125 530
true true WEST WEST 125 530
true true WEST SOUTH 125 530
true true SOUTH EAST 124 540
true true EAST EAST 124 540
true true EAST NORTH 124 540
true true NORTH NORTH 124 540
true true NORTH NORTH 124 540
true true NORTH SOUTH 124 540
true true SOUTH WEST 124 540
true true WEST EAST 124 540
true true EAST SOUTH 124 540
true true SOUTH NORTH 124 540
true true NORTH WEST 124 540
true true WEST EAST 124 540
true true EAST NORTH 124 540
true true NORTH EAST 124 540
true true EAST EAST 124 540
true true EAST SOUTH 124 540
true true SOUTH EAST 124 540
